epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
21,84,0.29876453,0.2979243,nan,0.29804823,nan,0.0019600817,0.0007386401,0.0012214417,0.0012808307,146.60654,0.004,0.25925925,0.25925925,0.29396957,0.2933062,nan,0.29340008,nan,0.0013046721,0.0007267063,0.0005779658,0.0012540593,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
22,88,0.29832783,0.29748526,nan,0.29765415,nan,0.0018636489,0.00071980216,0.0011438465,0.0012385646,175.03656,0.004,0.27160493,0.27160493,0.2936656,0.29300278,nan,0.29312196,nan,0.0012267295,0.0007122021,0.0005145274,0.0012135837,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
23,92,0.29788923,0.29704797,nan,0.29722983,nan,0.0017641315,0.0007154746,0.001048657,0.001198526,122.42856,0.004,0.28395063,0.28395063,0.29325557,0.29266867,nan,0.29280466,nan,0.0008927573,0.00071566383,0.00017709348,0.0011741383,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
24,96,0.29735184,0.296514,nan,0.29672876,nan,0.0016679034,0.0007242282,0.0009436751,0.0011597839,67.09442,0.004,0.2962963,0.2962963,0.29280326,0.29214826,nan,0.29234517,nan,0.0010745971,0.00072465086,0.00034994626,0.0011359345,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
25,100,0.29693687,0.29610786,nan,0.29629412,nan,0.0015642607,0.0007159098,0.00084835093,0.0011217062,68.2468,0.004,0.30864197,0.30864197,0.29230213,0.29165933,nan,0.29186508,nan,0.0009842048,0.0007073654,0.0002768394,0.0010984552,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
26,104,0.29662713,0.29579136,nan,0.2959422,nan,0.0015188796,0.0007068115,0.0008120681,0.001084866,72.708435,0.004,0.32098764,0.32098764,0.29201394,0.2913855,nan,0.2915294,nan,0.0008957,0.0006997848,0.00019591521,0.0010621517,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
27,108,0.2962365,0.2954111,nan,0.29557043,nan,0.0014271387,0.0006841442,0.0007429944,0.001049031,97.93499,0.004,0.33333334,0.33333334,0.2916436,0.29101968,nan,0.2911726,nan,0.0008442585,0.0006519293,0.00019232921,0.0010274648,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
28,112,0.29581323,0.29500854,nan,0.2951771,nan,0.0013127803,0.0006487627,0.00066401775,0.0010150801,90.5121,0.004,0.34567901,0.34567901,0.2914928,0.29088148,nan,0.2909688,nan,0.000773954,0.00065038283,0.00012357117,0.0009944515,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
29,116,0.2955879,0.29477727,nan,0.29489723,nan,0.0012815814,0.00063918333,0.00064239796,0.0009825449,127.281,0.004,0.3580247,0.3580247,0.291121,0.29049274,nan,0.29063556,nan,0.00079222285,0.0006355257,0.00015669718,0.000962559,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
30,120,0.29541343,0.2946021,nan,0.29469064,nan,0.0012395406,0.0006397329,0.0005998078,0.0009511916,139.64964,0.004,0.37037036,0.37037036,0.29065552,0.29000112,nan,0.29019144,nan,0.000834718,0.00064954837,0.00018516961,0.0009321388,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
31,124,0.29479298,0.29398465,nan,0.29419646,nan,0.0011907544,0.00064694945,0.00054380496,0.00092130294,98.647,0.004,0.38271606,0.38271606,0.29030532,0.28957385,nan,0.28975913,nan,0.0010081425,0.00064642064,0.00036172188,0.00090317,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
32,128,0.29439455,0.29357925,nan,0.2937644,nan,0.0011711763,0.0006462247,0.0005249517,0.0008925694,69.78724,0.004,0.39506173,0.39506173,0.28977796,0.28910574,nan,0.28930175,nan,0.000826571,0.0006394613,0.00018710975,0.00087499735,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
33,132,0.29413262,0.29331636,nan,0.29345077,nan,0.0011387938,0.00063559116,0.0005032025,0.0008647512,110.22891,0.004,0.4074074,0.4074074,0.2893097,0.2886439,nan,0.28884125,nan,0.00078636716,0.00063045975,0.00015590743,0.000847879,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
34,136,0.29383868,0.29302257,nan,0.29315102,nan,0.0011061346,0.000635626,0.00047050865,0.0008381886,152.82881,0.004,0.41975307,0.41975307,0.2892904,0.2886359,nan,0.2886975,nan,0.00073689676,0.0006422969,9.459984e-05,0.0008222914,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
35,140,0.29362193,0.29281113,nan,0.29291308,nan,0.0010635552,0.0006373049,0.00042625034,0.0008129341,289.01547,0.004,0.43209878,0.43209878,0.28940913,0.28875816,nan,0.28873998,nan,0.0007081245,0.0006399974,6.812703e-05,0.0007984388,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
36,144,0.29335973,0.29255402,nan,0.29266173,nan,0.0010222669,0.0006244396,0.00039782742,0.0007905668,249.34036,0.004,0.44444445,0.44444445,0.28890473,0.28822404,nan,0.28837883,nan,0.0007536792,0.0006183475,0.00013533173,0.00077785895,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
37,148,0.2930401,0.29223102,nan,0.29236025,nan,0.0010007385,0.0006169164,0.00038382207,0.0007705021,208.88448,0.004,0.45679012,0.45679012,0.2888685,0.288161,nan,0.28822637,nan,0.0007904493,0.000621105,0.00016934432,0.00075837236,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
38,152,0.2928245,0.29200256,nan,0.29210988,nan,0.0010008932,0.0006174848,0.00038340833,0.0007511561,260.9195,0.004,0.4691358,0.4691358,0.2881766,0.2874851,nan,0.28770748,nan,0.0007342076,0.0006329184,0.000101289246,0.0007397759,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
39,156,0.2925346,0.2917058,nan,0.29182702,nan,0.0009884575,0.0006263348,0.0003621227,0.00073290174,222.63599,0.004,0.4814815,0.4814815,0.28833166,0.28765813,nan,0.28767294,nan,0.00067764625,0.0006219557,5.569053e-05,0.0007212019,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
40,160,0.29236677,0.29154757,nan,0.2916314,nan,0.000944179,0.00061577203,0.00032840698,0.00071468274,223.08261,0.004,0.49382716,0.49382716,0.28718626,0.28650078,nan,0.28685242,nan,0.0006846443,0.0006075197,7.712464e-05,0.0007034128,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
41,164,0.29191703,0.2910968,nan,0.29125717,nan,0.00092354097,0.00060865446,0.00031488657,0.0006968895,186.13263,0.004,0.50617284,0.50617284,0.28721744,0.2864162,nan,0.28654706,nan,0.0008966391,0.00060650904,0.00029013006,0.0006862587,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
42,168,0.29137996,0.29051897,nan,0.29074043,nan,0.0009810962,0.00061297393,0.00036812233,0.0006793965,132.46909,0.004,0.5185185,0.5185185,0.28667748,0.2858707,nan,0.28607363,nan,0.00088765076,0.0006101466,0.00027750418,0.0006682926,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
43,172,0.29101464,0.2901588,nan,0.2903333,nan,0.0009504612,0.00061701186,0.00033344928,0.0006617016,104.13582,0.004,0.5308642,0.5308642,0.28631186,0.2855481,nan,0.28570575,nan,0.00078835594,0.00062656985,0.00016178607,0.0006503809,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
44,176,0.2907936,0.28994653,nan,0.29006255,nan,0.0009157073,0.0006180388,0.0002976685,0.0006436146,85.39166,0.004,0.54320985,0.54320985,0.2863438,0.28562748,nan,0.28565097,nan,0.00068635604,0.00061118585,7.517021e-05,0.00063234806,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,40,162,0.3383950358065931,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,9.228622809091774e-06,0.0002572200471217501,80,0,0.0,0.7280567315349192,0.025807523655829407,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
